V1	V2	MP.tsv	ppi.tsv	coex_HRV.tsv	coex_ATT.tsv	coex_STM.tsv	HP.tsv	drugs_KEGG.tsv	coex_CLT.tsv	coex_HRA.tsv	coex_ATA.tsv	coex_EMC.tsv	co-essential.tsv	coex_ARG.tsv	coex_KDN.tsv	coex_ADS.tsv	coex_VGN.tsv	coex_GEJ.tsv	coex_ITI.tsv	coex_WBL.tsv	coex_BRB.tsv	coex_THY.tsv
SNTA1	KCNE2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	NPPA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	PKP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	KCNQ1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNTA1	CAV3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	MYBPC3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	KCNH2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	LDB3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0
SNTA1	SCN2B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	TECRL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DES	CACNB2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
DES	EYA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DES	MYH7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DES	LAMA4	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
DES	ANK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DES	LMNA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	ACTC1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
DES	DSP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	DMD	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
DES	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	ACTN2	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
DES	CAP2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DES	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	TNNC1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
DES	MYPN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	RYR2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
DES	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	JUP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	TTN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	SCN5A	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	RBM20	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	ANKRD1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	TAZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	NEXN	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	LMOD2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DES	ALPK3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DES	MTO1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	CTNNA3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DES	CRYAB	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	TCAP	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
DES	TNNT2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	TRDN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DES	FLNC	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	SGCD	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DES	MYLK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DES	MYH6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	MYOZ2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	GJA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DES	MYL2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DES	CSRP3	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
DES	GAA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	CAV3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	TNNI3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	MYBPC3	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DES	ABCC9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DES	LDB3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	SCN2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DES	SNTA1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	DES	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	TECRL	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	GPD1L	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	MYL3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	NDUFAF1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DTNA	LAMA4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	PSEN1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	ANK2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	ACTC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	DSP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	DMD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	KCND3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	DSG2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	PRKAG2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
DTNA	JPH2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	SYNE1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	MYPN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	RYR2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	KCNA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DTNA	ILK	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0
DTNA	TTN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	TMEM43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	RBM20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	DSC2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DTNA	ALPK3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	SDHA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	CTNNA3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	CRYAB	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	TCAP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	TNNT2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	KCNE2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	FLNC	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
DTNA	SGCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	MYLK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	MIB1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	MYOZ2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	NPPA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	PKP2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	GJA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DTNA	KCNQ1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DTNA	ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DTNA	KCNH2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
DTNA	LDB3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
DTNA	SNTA1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
DTNA	DES	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
VCL	CALM2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	VEZF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
VCL	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	CASQ2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
VCL	CACNB2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
VCL	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	LAMA4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	ANK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	ACTC1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	KCND3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
VCL	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	ACTN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	PRKAG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
VCL	SYNE1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
VCL	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	TNNC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	MYPN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	CALM1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
VCL	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	RYR2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
VCL	ILK	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
VCL	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	TTN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	DOLK	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	TMEM43	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
VCL	RBM20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	FHOD3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
VCL	TAZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	NEXN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	ALPK3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	CTNNA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	CRYAB	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	TCAP	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	TNNT2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	SGCD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	MYH6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	GJA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
VCL	CSRP3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	TNNI3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	MYBPC3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	ABCC9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	KCNH2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
VCL	LDB3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
VCL	SNTA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
VCL	DES	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
VCL	VCL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	TECRL	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	HACD1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	CASQ2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	PSEN1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	ANK2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	ACTC1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	DSP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CDH2	DMD	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	DSG2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	ACTN2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	CAP2	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
CDH2	JPH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	SYNE1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	PLN	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	TNNC1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	MYPN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	RYR2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	JUP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	TTN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	SCN5A	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	TPM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	RBM20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	FHOD3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	DSC2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	NEXN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	LMOD2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	TSFM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CDH2	CTNNA3	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	CRYAB	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	TCAP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	TNNT2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	TRDN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	SGCD	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	MIB1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	MYH6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	MYOZ2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	PKP2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	GAA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	MYBPC3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	KCNH2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	LDB3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	SCN2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	DES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CDH2	DTNA	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
