V1	V2	coex_BRO.tsv	HP.tsv	coex_THY.tsv	ppi.tsv	coex_BRB.tsv	coex_LCL.tsv	coex_HRA.tsv	coex_WBL.tsv	coex_LNG.tsv	coex_ARG.tsv	coex_PIT.tsv	coex_MSG.tsv
GNAI3	RNF168	0	0	0	0	0	0	1	0	0	0	0	0
GNAI3	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
GNAI3	PHACTR4	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	PNP	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	STAT5B	0	0	0	0	0	0	1	1	0	0	0	0
GNAI3	REEP4	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	SGPL1	0	0	0	0	0	0	0	0	0	0	1	0
GNAI3	TGFBR2	0	0	0	0	0	0	0	1	0	0	0	0
GNAI3	BACH1	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
GNAI3	DIAPH1	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	KRAS	0	0	0	1	0	0	0	0	0	0	0	0
GNAI3	CNOT1	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	STMN1	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	MCM4	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	SMC4	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	NFE2L2	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	CBL	0	0	0	0	0	0	1	0	0	0	0	0
GNAI3	NBN	0	0	0	0	0	0	0	1	0	1	0	0
GNAI3	DICER1	0	0	0	0	0	0	0	1	0	0	0	0
GNAI3	OSBPL8	0	0	0	0	0	0	1	0	0	0	0	1
TTC7A	SIN3A	0	0	0	0	0	0	0	0	0	0	0	1
TTC7A	ZNF783	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	PHACTR4	1	0	0	0	0	0	0	0	0	0	1	0
TTC7A	SP140L	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	PFAS	0	0	0	0	0	1	0	0	0	0	0	0
TTC7A	EPS8L2	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	STAT6	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	REEP4	1	0	0	0	0	0	1	0	0	0	0	0
TTC7A	MCM7	0	0	0	1	0	0	0	0	0	0	0	0
TTC7A	SELENON	0	0	0	0	0	0	0	1	0	0	0	0
TTC7A	CRTC2	1	0	0	0	1	0	0	0	0	0	0	0
TTC7A	DNMT1	0	0	0	0	0	1	0	0	0	0	0	0
TTC7A	ATM	1	0	0	0	0	0	0	0	0	0	0	0
TTC7A	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
TTC7A	CALCOCO2	1	0	0	0	0	0	0	0	0	0	0	0
TTC7A	DIAPH1	0	0	0	0	0	1	0	0	0	0	0	0
TTC7A	MED13L	0	0	0	0	0	0	0	0	0	0	0	1
TTC7A	RBCK1	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	PREX1	1	0	0	0	0	0	0	0	0	0	0	0
TTC7A	WIPF1	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	LIG1	0	0	0	0	0	1	0	0	0	0	0	0
TTC7A	IL10RA	0	1	0	0	0	0	0	0	0	0	0	0
TTC7A	NFKB1	1	0	0	0	0	0	0	0	0	0	0	0
TTC7A	IKBKB	1	0	0	0	0	0	1	0	0	0	0	0
TTC7A	PARP4	0	0	0	0	0	0	0	0	0	0	0	1
TTC7A	KHNYN	1	0	0	0	0	0	0	0	0	0	0	1
TTC7A	CROCC	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	MYH9	0	0	0	0	0	1	0	0	0	0	0	0
TTC7A	ITPR3	0	0	0	0	0	0	1	0	0	0	0	0
TTC7A	CAD	0	0	0	0	0	1	1	0	0	0	0	0
ROCK1	POP4	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	TERF2	0	0	0	0	0	0	0	0	0	1	0	0
ROCK1	HNRNPL	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	RNF168	0	0	1	0	0	0	0	0	0	0	0	0
ROCK1	SIN3A	0	0	0	0	0	0	1	0	0	0	0	0
ROCK1	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
ROCK1	MBD5	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1	FAT4	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1	LIG4	0	0	0	0	0	0	0	1	0	0	0	0
ROCK1	USP49	0	0	0	0	0	1	0	0	0	0	0	0
ROCK1	PHACTR4	1	0	0	0	0	0	0	0	0	0	0	0
ROCK1	RAD50	0	0	0	0	0	1	1	0	0	0	0	0
ROCK1	TRIM52	0	0	0	0	0	1	0	0	0	0	0	0
ROCK1	MCMBP	1	0	0	0	0	0	0	0	0	1	0	0
ROCK1	ACBD3	0	0	0	0	0	0	1	0	0	0	0	0
ROCK1	LRCH3	0	0	0	0	0	0	0	0	0	1	0	0
ROCK1	STAT5B	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	KCTD10	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1	STAT6	0	0	0	0	0	0	0	0	0	1	0	0
ROCK1	SETD5	0	0	0	0	0	1	0	0	0	0	0	0
ROCK1	HDGFL2	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	STAT3	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	NSD1	0	0	0	0	0	1	0	0	0	0	0	0
ROCK1	BRAF	0	0	0	0	0	0	0	0	1	0	0	0
ROCK1	SGPL1	1	0	0	0	0	0	0	0	0	0	0	0
ROCK1	OTUD4	0	0	0	0	0	1	0	0	0	0	0	0
ROCK1	MYSM1	0	0	0	0	0	1	0	0	0	0	0	0
ROCK1	TGFBR2	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1	BACH1	1	0	0	0	0	0	0	1	0	0	0	0
ROCK1	TERF1	0	0	0	0	0	0	0	0	0	1	0	0
ROCK1	ATM	0	0	0	0	0	0	0	0	0	1	0	0
ROCK1	KDM6A	0	0	0	0	0	0	0	1	0	0	0	0
ROCK1	APP	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	TP53	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	PMS2	0	0	0	0	0	1	0	0	0	0	0	0
ROCK1	TEX2	0	0	0	0	0	0	0	0	0	1	1	0
ROCK1	CNOT1	0	0	0	0	0	1	1	0	0	0	0	0
ROCK1	SMC4	1	0	0	0	0	0	0	0	0	0	0	0
ROCK1	NFE2L2	1	0	0	0	0	0	0	0	0	0	0	0
ROCK1	WIPF1	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1	ERBIN	0	0	0	0	0	1	1	1	0	0	0	0
ROCK1	GGA2	0	0	0	0	0	0	0	0	0	1	0	0
ROCK1	TGFBR1	0	0	0	0	0	0	0	1	0	0	0	0
ROCK1	MIER2	0	0	0	0	0	0	0	0	0	0	1	0
ROCK1	IKBKB	1	0	0	1	0	0	0	0	0	0	0	0
ROCK1	PARP4	1	0	0	0	0	0	0	0	0	0	0	0
ROCK1	POLA1	1	0	0	0	0	0	1	0	0	0	0	0
ROCK1	KHNYN	1	0	0	0	0	1	0	0	0	0	0	0
ROCK1	MYH9	0	0	0	1	0	0	0	0	0	0	1	0
ROCK1	PLXND1	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1	CPNE3	1	0	0	0	0	0	1	0	0	0	0	0
ROCK1	SMC1A	0	0	0	0	0	0	0	0	0	0	1	0
GRN	POP4	0	0	0	0	0	0	0	0	0	0	1	0
GRN	HNRNPL	0	0	0	0	0	0	0	0	0	0	1	0
GRN	ILF3	0	0	0	0	0	0	0	0	0	0	1	0
GRN	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
GRN	ATRX	0	0	0	0	0	0	0	0	0	0	1	0
GRN	SLC19A1	0	0	0	0	0	0	0	1	0	0	0	0
GRN	TCN2	0	0	0	0	0	0	0	0	0	1	1	0
GRN	PFAS	0	0	0	0	0	0	0	0	0	0	1	0
GRN	HDGFL2	0	0	0	0	0	0	0	0	0	0	1	0
GRN	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
GRN	STIM1	0	0	0	0	0	0	0	0	0	1	0	0
GRN	PRKCD	0	0	0	0	0	1	0	0	0	0	0	0
GRN	ATP7A	0	0	0	0	0	0	0	0	0	0	1	0
GRN	CORO1A	0	0	0	0	0	0	0	1	0	0	0	0
GRN	DNMT1	0	1	0	0	0	0	0	0	0	0	1	0
GRN	UBE4B	0	0	0	0	0	0	0	0	0	1	0	0
GRN	PREX1	0	0	0	0	0	1	0	0	0	0	0	0
GRN	DMPK	0	0	0	0	0	0	0	0	0	0	1	0
GRN	SLC46A1	0	0	0	0	0	0	0	0	0	0	1	0
GRN	TTC7A	1	0	0	0	0	0	0	0	0	0	0	0
IKZF2	IKZF3	0	0	0	1	0	0	0	0	0	0	0	0
IKZF2	ICOS	0	0	0	0	0	0	0	1	0	0	0	0
IKZF2	SIN3A	0	0	0	1	0	0	0	0	0	0	0	0
IKZF2	CD28	0	0	0	0	0	0	0	1	0	0	0	0
IKZF2	ATRX	0	0	0	0	0	0	0	0	1	0	0	0
IKZF2	LIG4	0	0	0	0	0	0	0	0	0	1	0	0
IKZF2	CARD11	0	0	0	0	0	0	0	1	0	0	0	0
IKZF2	PRKX	0	0	0	0	0	0	0	1	0	0	0	0
IKZF2	CTBP2	0	0	0	1	0	0	0	0	0	0	0	0
IKZF2	AFF1	0	0	0	0	1	0	0	0	0	0	0	0
IKZF2	SETD5	0	0	0	0	0	0	0	0	1	0	0	0
IKZF2	CHD7	1	0	0	0	0	0	0	0	0	0	0	0
IKZF2	PLXDC1	0	0	0	0	0	0	0	1	0	0	0	0
IKZF2	KMT2A	0	0	0	0	0	0	0	1	1	0	0	0
IKZF2	PIK3R1	0	0	0	0	0	0	0	1	0	0	0	0
IKZF2	E2F5	0	0	0	0	0	0	0	0	1	0	0	0
IKZF2	CALCOCO2	1	0	0	0	1	0	0	0	0	0	0	0
IKZF2	BICRAL	0	0	0	0	0	0	0	0	0	0	1	0
IKZF2	PREX1	1	0	0	0	0	0	0	0	0	0	0	0
IKZF2	SMC4	1	0	0	0	0	0	0	0	0	0	0	0
IKZF2	NFE2L2	1	0	0	0	1	0	0	0	0	0	0	0
IKZF2	ERBIN	1	0	0	0	0	0	0	0	0	0	0	0
IKZF2	PARP4	1	0	0	0	1	0	0	0	0	0	0	0
IKZF2	ITPR3	0	0	0	0	0	0	0	1	0	0	0	0
IKZF2	BLNK	0	0	0	0	0	0	0	0	0	0	0	1
IKZF2	ROCK1	1	0	0	0	0	0	0	0	0	0	0	0
PNPLA4	ATRX	0	0	0	0	0	0	0	0	0	0	1	0
PNPLA4	TCN2	0	0	0	0	0	0	0	0	0	0	1	0
PNPLA4	CRYL1	1	0	0	0	0	0	0	0	0	0	0	0
PNPLA4	KDM6A	0	0	0	0	0	1	0	0	0	1	0	0
PNPLA4	MCM4	0	0	0	0	0	0	1	0	0	0	0	0
PNPLA4	MTHFD1	0	0	0	0	0	0	1	0	0	0	0	0
PNPLA4	SLC46A1	0	0	0	0	0	0	0	0	1	0	0	0
PNPLA4	GRN	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	MCM10	0	0	0	1	0	0	0	0	0	0	0	0
OFD1	HNRNPL	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	ILF3	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	RNU4ATAC	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	SIN3A	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
OFD1	TBX1	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	SEMA3E	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	XRCC4	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	ATRX	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	MBD5	0	1	0	0	0	1	0	0	0	0	0	0
OFD1	FAT4	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	LIG4	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	USP49	0	0	0	0	0	0	1	0	0	0	0	0
OFD1	EPG5	0	0	0	0	0	1	0	0	0	0	0	0
OFD1	ZNF783	0	0	0	0	0	0	1	0	0	0	0	0
OFD1	PHACTR4	1	0	0	0	0	0	0	0	0	0	0	0
OFD1	RAD50	0	0	0	1	0	0	0	0	0	0	0	0
OFD1	LRCH3	0	0	0	0	0	0	1	0	0	0	0	0
OFD1	TARSL2	0	0	0	0	0	0	0	1	0	0	0	0
OFD1	SP140L	0	0	0	0	0	0	0	0	0	0	0	1
OFD1	CCBE1	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	PRPF8	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	CTBP2	0	0	0	0	0	0	0	0	0	0	0	1
OFD1	STAT5B	0	0	0	0	0	0	1	0	0	0	1	0
OFD1	AFF1	0	0	0	0	0	1	0	0	0	0	0	0
OFD1	ATF7IP	0	0	0	0	0	0	0	0	1	0	0	0
OFD1	SETD5	0	0	0	0	0	0	1	0	0	0	0	0
OFD1	CHD7	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	NSD1	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	KMT2D	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	BRAF	0	1	0	0	0	0	1	0	0	0	0	0
OFD1	OTUD4	0	0	0	0	0	0	0	1	0	0	0	0
OFD1	ATP7A	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	KMT2A	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	CRTC2	0	0	0	0	0	0	1	0	0	0	0	0
OFD1	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	RECQL4	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	DNMT1	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	KDM6A	0	1	0	0	0	0	0	0	1	0	0	0
OFD1	TP53	0	0	0	1	0	0	0	0	0	0	0	0
OFD1	CALCOCO2	1	0	0	0	0	0	0	0	0	0	0	0
OFD1	KRAS	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	RBCK1	1	0	0	0	0	0	1	0	0	0	0	0
OFD1	TNFRSF10B	0	0	0	0	0	1	0	0	0	0	0	0
OFD1	NBN	0	0	0	1	0	1	0	0	0	0	0	0
OFD1	TGFBR1	0	0	0	0	0	1	0	0	0	0	0	0
OFD1	MIER2	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	DMPK	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	POLA1	1	0	0	0	0	0	0	0	0	0	0	0
OFD1	KHNYN	1	0	0	0	0	0	0	0	0	0	0	0
OFD1	CEP170B	0	0	0	1	0	0	0	0	0	0	0	0
OFD1	SLC46A1	0	0	0	0	0	0	0	0	0	0	1	0
OFD1	SMC1A	0	1	0	0	0	0	0	0	0	0	0	0
OFD1	TTC7A	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	CD28	0	1	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	CTLA4	0	1	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	SLC19A1	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1B	IRF7	1	0	0	0	1	0	0	0	0	0	0	0
TNFRSF1B	SP140L	1	0	0	0	1	0	0	0	0	0	0	0
TNFRSF1B	TNIP2	0	0	0	0	1	0	0	0	0	0	0	1
TNFRSF1B	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	CRTC2	0	0	0	0	0	0	0	1	0	0	0	0
TNFRSF1B	LMNA	1	0	0	0	1	0	0	0	0	0	0	0
TNFRSF1B	IL6R	1	0	0	0	1	0	0	0	0	0	0	0
TNFRSF1B	DNMT1	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1B	PHF21A	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1B	DIAPH1	0	0	0	0	0	0	0	1	0	0	0	0
TNFRSF1B	SP110	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	PREX1	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1B	WIPF1	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1B	CBL	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1B	IL10RA	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	PALD1	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1B	TGFBR1	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	CD40	0	0	0	0	0	0	0	0	1	0	0	0
TNFRSF1B	MYH9	0	0	0	1	1	0	0	0	0	0	0	0
TNFRSF1B	CAD	0	0	0	1	0	0	0	0	0	0	0	0
TNFRSF1B	NFKB2	0	0	0	0	0	0	0	1	0	0	0	0
TNFRSF1B	GRN	0	0	0	1	0	0	0	0	0	0	0	0
PGM3	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
PGM3	TFG	0	0	0	0	0	0	0	0	0	1	0	0
PGM3	PNP	0	1	0	0	0	0	0	0	0	0	0	0
PGM3	MCMBP	0	0	0	0	1	0	0	0	0	0	0	0
PGM3	ACBD3	0	0	0	0	0	1	0	0	0	0	1	0
PGM3	SETD5	0	0	1	0	0	0	0	0	0	0	0	0
PGM3	PCF11	1	0	0	0	0	0	0	0	0	0	0	0
PGM3	OTUD4	0	0	1	0	0	0	0	0	1	0	0	0
PGM3	CORO1A	0	1	0	0	0	0	0	0	0	0	0	0
PGM3	BACH1	0	0	0	0	0	0	1	0	0	0	0	0
PGM3	E2F5	0	0	1	0	0	0	0	0	0	0	0	0
PGM3	APP	0	0	0	1	0	0	0	0	0	0	0	0
PGM3	DIAPH1	0	0	0	0	0	0	1	0	1	0	1	0
PGM3	DOCK8	0	1	0	0	0	0	0	0	0	0	0	0
PGM3	ELF4	0	0	0	0	0	0	1	0	0	0	0	0
PGM3	SH3GLB1	0	0	0	0	1	0	0	0	0	0	0	0
PGM3	NFKB2	0	0	0	0	0	0	1	0	0	0	0	0
PGM3	SLC46A1	0	0	0	0	0	0	0	0	0	0	0	1
PGM3	GNAI3	1	0	0	0	1	0	0	0	0	0	0	0
CEP68	SIN3A	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	ERCC6L2	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	EPG5	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	ATF7IP	0	0	0	0	0	0	1	0	0	0	0	0
CEP68	MCM7	0	0	0	1	0	0	0	0	0	0	0	0
CEP68	BRAF	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	TGFBR2	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	PMS2	1	0	0	0	0	0	0	0	0	0	1	0
CEP68	PHF21A	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	MED13L	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	CLASP1	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	TNFRSF10B	0	0	0	0	0	1	0	0	0	0	0	0
CEP68	MSH2	0	0	0	0	0	0	0	0	0	0	1	0
CEP68	IKBKB	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	KLHL42	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	CPNE3	0	0	0	0	0	0	0	0	0	0	1	0
CEP68	TTC7A	0	0	0	0	0	0	0	0	0	0	1	0
CEP68	ROCK1	0	0	0	0	0	0	0	0	0	0	0	1
CEP68	IKZF2	0	0	0	0	0	1	0	0	0	0	0	0
WAS	ZAP70	0	0	1	0	0	0	0	0	0	0	0	0
WAS	IL21R	0	0	1	0	0	0	0	0	0	0	0	0
WAS	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
WAS	CD19	0	1	1	0	0	0	0	0	0	0	0	0
WAS	CD3G	0	0	1	0	0	0	0	0	0	0	0	0
WAS	CD79B	0	1	1	0	0	0	0	0	0	0	0	0
WAS	CR2	0	1	0	0	0	0	0	0	0	0	0	0
WAS	CD28	0	0	1	0	0	0	0	0	0	0	0	0
WAS	CTLA4	0	1	1	0	0	0	0	0	0	0	0	0
WAS	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
WAS	IKBKG	0	0	0	0	0	0	0	1	0	0	0	0
WAS	SLC19A1	0	0	0	0	0	0	0	1	0	0	0	0
WAS	RYR1	0	0	0	0	0	0	0	0	0	0	1	0
WAS	PNP	0	1	0	0	0	0	0	0	0	0	0	0
WAS	SP140L	1	0	1	0	0	0	0	0	0	0	0	0
WAS	PRKX	0	0	0	0	0	0	0	0	0	0	1	0
WAS	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
WAS	HDGFL2	0	0	0	0	0	1	0	0	0	0	0	0
WAS	REEP4	1	0	0	0	1	0	0	0	0	0	0	0
WAS	SPRYD3	0	0	0	0	0	1	0	0	0	0	0	0
WAS	PRKCD	0	1	0	0	0	0	0	0	0	0	0	0
WAS	TNFRSF13C	0	1	1	0	0	0	0	0	0	0	0	0
WAS	IL6R	1	0	0	0	1	0	0	0	0	0	0	0
WAS	PIK3R1	0	0	0	1	0	0	0	0	0	0	0	0
WAS	SP110	1	0	0	0	0	0	0	0	0	0	0	0
WAS	ARPC1B	0	0	0	1	0	0	0	0	0	0	0	0
WAS	WIPF1	0	1	1	1	0	0	0	0	0	0	1	0
WAS	CBL	0	0	0	1	0	0	0	0	0	0	0	0
WAS	IL10RA	0	1	0	0	0	0	0	0	0	0	0	0
WAS	NFKB1	0	1	0	0	0	0	0	0	0	0	0	0
WAS	PALD1	1	0	0	0	0	0	0	0	0	0	0	0
WAS	DOCK8	0	1	0	0	0	0	0	0	0	0	0	0
WAS	TGFBR1	1	0	0	0	0	0	0	0	0	0	0	0
WAS	ELF4	1	0	0	0	1	0	0	0	0	0	0	0
WAS	BLNK	1	1	0	0	0	0	0	0	0	0	0	0
WAS	NFKB2	0	1	0	0	0	0	0	0	0	0	0	0
WAS	GRN	0	0	0	0	0	0	0	1	0	0	0	0
EXTL3	RNF168	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	IL21R	0	0	0	0	0	1	0	0	0	0	0	0
EXTL3	CD79B	0	0	0	1	0	0	0	0	0	0	0	0
EXTL3	ORAI1	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	SLC19A1	0	0	0	0	0	0	0	1	0	0	0	0
EXTL3	MCMBP	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	STAT5B	0	0	0	0	0	0	0	1	0	1	0	0
EXTL3	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	STAT3	0	0	0	0	0	0	0	0	0	0	0	1
EXTL3	PRKCD	0	0	0	0	0	0	0	1	0	0	0	0
EXTL3	IL6R	0	0	0	0	0	0	0	1	0	0	0	0
EXTL3	UBE4B	0	0	0	0	0	0	1	0	0	0	0	0
EXTL3	SLC39A4	0	0	0	1	0	0	0	0	0	0	0	0
EXTL3	PIK3R1	0	0	0	1	0	0	0	0	0	0	0	0
EXTL3	ARPC1B	0	0	0	0	0	0	0	1	0	0	0	1
EXTL3	PREX1	0	0	0	0	0	0	0	1	0	0	0	0
EXTL3	MCM4	0	0	0	0	0	0	1	0	0	0	0	0
EXTL3	USP4	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	NFE2L2	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	CBL	0	0	0	0	0	0	0	1	0	0	0	0
EXTL3	MTHFD1	0	0	0	0	0	0	1	0	0	0	0	0
EXTL3	RNF31	0	0	0	0	0	1	0	0	0	0	0	0
EXTL3	IKBKB	0	0	0	0	0	0	0	0	0	1	0	0
EXTL3	PARP4	0	0	0	0	0	0	0	1	0	0	0	0
EXTL3	KHNYN	0	0	0	0	0	0	0	0	0	0	0	1
EXTL3	MYH9	0	0	0	0	0	1	0	0	0	0	0	1
EXTL3	NFKB2	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	UNG	0	0	0	0	0	0	0	0	0	0	1	0
EXTL3	PNPLA4	0	0	0	0	0	0	1	0	0	0	0	0
MVP	POP4	0	0	0	0	0	0	0	0	0	1	0	0
MVP	EXT2	0	0	0	0	0	0	1	0	0	0	0	0
MVP	ORAI1	1	0	0	0	0	0	0	0	0	0	1	0
MVP	IKBKG	0	0	0	0	0	0	0	1	1	0	0	0
MVP	SLC19A1	0	0	0	0	0	0	0	1	0	0	0	0
MVP	PNP	1	0	1	0	0	0	0	0	0	0	0	0
MVP	MCMBP	0	0	0	0	0	0	0	0	0	1	0	0
MVP	IRF7	1	0	0	0	1	0	0	0	0	0	0	0
MVP	SP140L	1	0	0	0	1	0	0	0	0	0	0	0
MVP	PFAS	0	0	0	0	0	0	1	0	0	0	0	0
MVP	STAT5B	0	0	0	1	0	0	0	0	0	1	0	0
MVP	STAT6	0	0	0	0	0	0	0	0	0	1	1	1
MVP	ATF7IP	0	0	0	0	0	0	0	0	0	1	0	0
MVP	HDGFL2	0	0	0	0	0	0	0	0	0	1	0	0
MVP	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
MVP	SPRYD3	0	0	0	0	0	0	0	1	0	0	0	0
MVP	PRKCD	0	0	0	0	0	0	0	1	0	0	0	0
MVP	CORO1A	0	0	0	0	0	0	0	1	0	0	0	0
MVP	CRTC2	0	0	0	0	0	1	0	0	0	0	0	0
MVP	LMNA	1	0	0	0	1	1	0	0	0	0	0	0
MVP	IL6R	1	0	0	0	1	0	0	0	0	0	0	0
MVP	TP53	0	0	0	1	0	0	1	0	0	0	0	1
MVP	ZNF341	0	0	0	0	0	0	0	1	0	0	0	0
MVP	TEX2	0	0	0	0	0	0	0	0	0	1	0	0
MVP	PHF21A	0	0	0	0	0	0	0	0	0	0	0	1
MVP	CALCOCO2	1	0	0	1	1	0	0	0	0	0	0	0
MVP	SP110	1	0	0	0	0	0	0	0	0	0	0	0
MVP	RBCK1	0	0	0	0	0	0	0	1	0	0	0	0
MVP	PREX1	1	0	0	0	0	0	0	0	0	0	0	0
MVP	TNFRSF10B	1	0	0	0	1	0	0	0	0	0	1	1
MVP	CBL	0	0	0	0	0	0	0	0	0	0	0	1
MVP	MTHFD1	0	0	0	0	0	0	0	0	0	1	0	0
MVP	NFKB1	0	0	0	0	0	0	0	0	0	0	1	0
MVP	RNF31	0	0	0	0	0	0	0	0	0	1	0	0
MVP	IKBKB	0	0	0	0	0	0	0	0	0	0	0	1
MVP	PARP4	1	0	0	1	0	0	0	0	0	0	0	1
MVP	ELF4	1	0	1	0	0	0	0	0	0	0	0	0
MVP	CD40	1	0	0	0	1	0	0	0	0	0	0	0
MVP	NFKBIA	1	0	0	0	0	1	0	0	0	0	0	0
MVP	PLXND1	0	0	0	0	1	0	0	0	0	0	0	0
MVP	ITPR3	1	0	0	0	0	0	0	0	0	0	0	1
MVP	CEP170B	0	0	0	0	0	0	1	0	0	0	0	0
MVP	CAD	0	0	0	0	0	0	1	0	0	0	0	0
MVP	NFKB2	1	0	0	0	1	0	0	0	0	0	1	0
MVP	TTC7A	1	0	0	0	0	0	0	0	0	0	0	0
MVP	GRN	0	0	0	0	0	0	0	1	0	0	0	0
MVP	TNFRSF1B	1	0	1	0	1	0	0	0	0	0	0	0
MVP	WAS	1	0	0	0	0	0	0	1	0	0	0	0
MVP	EXTL3	0	0	0	0	0	0	0	1	0	0	0	1
BRCA1	GINS1	0	0	0	0	0	1	0	0	0	0	0	0
BRCA1	POLE2	0	0	0	0	0	1	0	0	0	0	0	0
BRCA1	GINS4	0	0	0	0	0	1	0	0	0	0	0	0
BRCA1	TERF2	0	0	0	1	0	0	0	0	0	0	0	0
BRCA1	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
